Data,Consum[MW],Medie Consum[MW],Productie[MW],Carbune[MW],Hidrocarburi[MW],Ape[MW],Nuclear[MW],Eolian[MW],Foto[MW],Biomasa[MW],Sold[MW]
2023-12-15 13:35:19,8122,7990,7851,1011,1908,2301,1358,1112,104,56,270
2023-12-15 13:25:29,8020,7990,7759,999,1905,2174,1353,1164,106,56,261
2023-12-15 13:15:39,7948,7990,7743,997,1906,2137,1352,1200,95,56,205
2023-12-15 13:06:09,8014,7990,7876,995,1922,2230,1348,1210,115,56,138
2023-12-15 12:56:09,7972,7975,8012,996,1906,2333,1348,1257,115,56,-40
2023-12-15 12:46:10,8027,7975,8010,1006,1911,2340,1346,1234,117,55,17
2023-12-15 12:36:19,7937,7975,8010,1007,1897,2342,1360,1226,121,57,-73
2023-12-15 12:26:29,7994,7975,7961,969,1903,2345,1370,1205,114,56,33
2023-12-15 12:16:39,7937,7975,7972,950,1906,2353,1368,1224,115,56,-35
2023-12-15 12:07:09,7988,7975,7857,936,1915,2276,1368,1200,107,56,131
2023-12-15 12:07:09,7988,7975,7857,936,1915,2276,1368,1200,107,56,131
2023-12-15 11:57:09,8041,8034,7860,910,1903,2329,1363,1200,101,55,181
2023-12-15 11:47:09,8053,8034,7859,910,1907,2331,1344,1205,109,54,193
2023-12-15 11:37:19,8071,8034,7858,910,1899,2320,1341,1225,108,55,213
2023-12-15 11:27:29,7966,8034,7809,898,1894,2277,1350,1226,114,51,157
2023-12-15 11:17:39,8034,8034,7864,904,1903,2329,1348,1220,104,55,171
2023-12-15 11:08:09,8070,8034,7901,910,1905,2331,1355,1252,91,56,169
2023-12-15 10:58:09,8061,8165,7845,871,1898,2340,1348,1240,92,57,216
2023-12-15 10:48:09,8136,8165,7874,877,1904,2387,1344,1211,93,58,262
2023-12-15 10:38:19,8174,8165,7915,902,1907,2437,1351,1179,82,57,260
2023-12-15 10:28:29,8218,8165,7938,974,1908,2404,1358,1162,76,57,281
2023-12-15 10:18:39,8199,8165,8018,1001,1901,2461,1359,1162,75,59,180
2023-12-15 10:09:09,8221,8165,8023,996,1906,2493,1362,1132,70,57,198
2023-12-15 09:59:09,8188,8218,7827,968,1906,2403,1357,1072,65,57,360
2023-12-15 09:49:09,8262,8218,7866,982,1903,2466,1361,1048,49,57,396
2023-12-15 09:39:19,8213,8218,7881,1009,1913,2506,1361,984,49,58,332
2023-12-15 09:29:29,8251,8218,7857,1011,1903,2514,1358,968,44,58,394
2023-12-15 09:19:39,8226,8218,7849,1004,1909,2525,1369,946,38,58,378
2023-12-15 09:10:09,8161,8218,7743,989,1884,2469,1364,952,30,56,417
2023-12-15 09:00:09,8054,8218,7829,1006,1872,2525,1394,954,19,59,225
2023-12-15 08:50:09,8115,7977,7717,1017,1874,2429,1392,937,12,58,397
2023-12-15 08:40:19,8061,7977,7672,1007,1863,2435,1389,913,7,59,389
2023-12-15 08:30:29,8026,7977,7624,1010,1867,2430,1388,869,4,56,402
2023-12-15 08:20:39,7904,7977,7583,1002,1872,2412,1394,846,2,56,320
2023-12-15 08:11:09,7877,7977,7615,1017,1881,2414,1388,856,1,57,262
2023-12-15 08:01:09,7709,7977,7571,1012,1859,2358,1395,891,0,55,138
2023-12-15 07:51:09,7654,7444,7584,1023,1875,2306,1387,932,0,57,70
2023-12-15 07:41:19,7571,7444,7540,1017,1870,2256,1394,947,0,56,31
2023-12-15 07:31:29,7490,7444,7540,1003,1872,2224,1391,993,0,55,-49
2023-12-15 07:21:39,7397,7444,7577,1001,1867,2221,1397,1035,0,56,-179
2023-12-15 07:12:09,7323,7444,7534,976,1869,2188,1392,1053,0,56,-211
2023-12-15 07:02:09,7023,7444,7426,987,1844,2059,1392,1091,0,54,-403
2023-12-15 06:52:09,6915,6632,7232,1010,1840,1883,1393,1050,0,56,-317
2023-12-15 06:42:19,6773,6632,7139,1005,1834,1858,1396,990,0,56,-367
2023-12-15 06:32:29,6633,6632,7087,997,1826,1827,1391,991,0,56,-454
2023-12-15 06:22:39,6560,6632,7091,987,1820,1817,1395,1016,0,56,-531
2023-12-15 06:13:09,6429,6632,7009,962,1808,1731,1392,1060,0,56,-580
2023-12-15 06:03:09,6249,6632,7044,965,1803,1728,1391,1101,0,56,-795
2023-12-15 05:53:09,6233,6050,7214,1000,1829,1844,1396,1090,0,55,-981
2023-12-15 05:43:19,6095,6050,7209,993,1836,1846,1393,1086,0,55,-1114
2023-12-15 05:33:29,6020,6050,7200,999,1827,1820,1399,1101,0,55,-1180
2023-12-15 05:23:39,6019,6050,7141,1001,1830,1833,1398,1021,4,54,-1121
2023-12-15 05:14:09,5949,6050,7082,992,1823,1814,1390,1009,0,56,-1134
2023-12-15 05:04:09,5906,6050,7052,1003,1829,1827,1392,951,0,51,-1145
2023-12-15 04:54:09,5872,5827,7034,1005,1825,1834,1392,922,0,56,-1161
2023-12-15 04:44:19,5819,5827,7018,989,1818,1831,1388,936,0,56,-1199
2023-12-15 04:34:29,5852,5827,7072,1001,1828,1838,1392,957,0,56,-1220
2023-12-15 04:24:39,5839,5827,7077,1000,1820,1838,1389,976,0,54,-1238
2023-12-15 04:15:09,5792,5827,7079,1005,1819,1833,1394,974,0,54,-1287
2023-12-15 04:05:09,5827,5827,7059,1014,1817,1826,1390,957,0,55,-1231
2023-12-15 03:55:09,5755,5772,7026,1007,1821,1834,1394,914,0,56,-1271
2023-12-15 03:45:19,5803,5772,7019,1008,1826,1838,1394,897,0,56,-1216
2023-12-15 03:35:29,5802,5772,7122,1014,1834,1860,1392,966,0,55,-1319
2023-12-15 03:25:39,5707,5772,7113,1003,1821,1830,1392,1011,0,55,-1406
2023-12-15 03:16:09,5778,5772,7148,993,1820,1827,1390,1063,0,55,-1371
2023-12-15 03:06:09,5782,5772,7183,998,1826,1839,1388,1075,0,57,-1401
2023-12-15 02:56:09,5763,5802,7087,993,1805,1793,1386,1054,0,56,-1324
2023-12-15 02:46:19,5774,5802,7085,999,1806,1808,1386,1031,0,56,-1310
2023-12-15 02:36:29,5823,5802,7063,978,1829,1817,1389,995,0,56,-1240
2023-12-15 02:26:39,5787,5802,6979,923,1821,1835,1383,962,0,55,-1192
2023-12-15 02:17:09,5797,5802,6961,900,1814,1820,1387,985,0,54,-1164
2023-12-15 02:07:09,5954,5802,7028,903,1821,1821,1384,1038,0,54,-1074
2023-12-15 01:57:10,5859,5923,7022,877,1808,1770,1389,1124,0,55,-1163
2023-12-15 01:47:19,5878,5923,7009,873,1799,1737,1383,1162,0,56,-1130
2023-12-15 01:37:29,5930,5923,7081,885,1811,1778,1383,1170,0,55,-1150
2023-12-15 01:27:39,5917,5923,7063,886,1806,1766,1385,1165,0,55,-1146
2023-12-15 01:18:09,5916,5923,7050,898,1813,1733,1384,1167,0,55,-1134
2023-12-15 01:08:09,5993,5923,6888,899,1808,1684,1384,1058,0,55,-895
2023-12-15 00:58:09,6082,6144,6814,960,1845,1572,1384,999,0,54,-732
2023-12-15 00:48:19,6053,6144,6795,953,1848,1550,1385,1004,0,54,-742
2023-12-15 00:38:29,6096,6144,6800,967,1840,1593,1386,959,0,54,-704
2023-12-15 00:28:39,6152,6144,6835,967,1852,1587,1387,988,0,54,-683
2023-12-15 00:19:09,6196,6144,6861,970,1849,1589,1384,1013,0,54,-665
2023-12-15 00:09:09,6238,6144,6833,970,1847,1579,1385,993,0,56,-595
2023-12-14 23:59:09,6289,6488,7083,929,1834,1898,1387,981,0,54,-794
2023-12-14 23:49:19,6320,6488,7180,955,1846,1959,1383,983,0,54,-860
2023-12-14 23:39:29,6421,6488,7257,965,1840,2019,1387,992,0,55,-836
2023-12-14 23:29:39,6430,6488,7267,974,1840,2030,1384,985,0,54,-838
2023-12-14 23:20:09,6589,6488,7317,974,1836,2057,1378,1018,0,55,-729
2023-12-14 23:10:09,6664,6488,7383,958,1830,2100,1381,1060,0,55,-719
2023-12-14 23:00:09,6681,6488,7294,935,1824,2065,1387,1029,0,55,-613
2023-12-14 22:50:19,6701,6963,7286,931,1823,2119,1380,973,-1,54,-585
2023-12-14 22:40:29,6886,6963,7393,955,1829,2227,1380,948,-1,55,-508
2023-12-14 22:30:39,6887,6963,7391,960,1827,2211,1383,957,-1,54,-504
2023-12-14 22:21:09,7058,6963,7481,967,1825,2240,1382,1013,-1,55,-423
2023-12-14 22:11:09,7193,6963,7506,974,1827,2274,1381,995,-1,55,-313
2023-12-14 22:01:09,7252,6963,7374,970,1818,2173,1381,977,0,55,-123
2023-12-14 21:51:19,7317,7581,7421,954,1814,2182,1384,1032,0,55,-104
2023-12-14 21:41:29,7540,7581,7542,958,1817,2215,1380,1118,0,55,-2
2023-12-14 21:31:39,7552,7581,7603,972,1821,2252,1385,1117,0,56,-51
2023-12-14 21:22:09,7666,7581,7659,981,1824,2269,1378,1151,0,56,7
2023-12-14 21:12:09,7738,7581,7719,961,1821,2262,1384,1236,0,55,19
2023-12-14 21:02:09,7823,7581,7741,949,1826,2237,1380,1293,0,56,82
2023-12-14 20:52:19,7875,7978,7758,956,1815,2288,1381,1258,0,56,116
2023-12-14 20:42:29,7938,7978,7799,973,1822,2320,1370,1260,0,55,139
2023-12-14 20:32:39,7941,7978,7831,970,1823,2316,1362,1306,0,55,110
2023-12-14 20:23:09,8039,7978,7838,988,1819,2335,1362,1278,0,56,200
2023-12-14 20:13:09,8072,7978,7963,1035,1862,2320,1369,1321,0,55,109
2023-12-14 20:03:09,8050,7978,8016,1054,1851,2401,1362,1294,0,55,34
2023-12-14 19:53:19,8134,8135,8103,1043,1852,2451,1367,1334,0,55,31
2023-12-14 19:43:29,8136,8135,8110,1040,1849,2478,1369,1321,0,54,26
2023-12-14 19:33:39,8113,8135,8076,1057,1852,2526,1365,1220,0,56,37
2023-12-14 19:24:09,8171,8135,8110,1074,1852,2594,1366,1168,0,56,61
2023-12-14 19:14:09,8161,8135,7830,1014,1832,2415,1366,1147,0,56,331
2023-12-14 19:04:09,8176,8135,7795,979,1798,2410,1367,1185,0,56,381
2023-12-14 18:54:19,8248,8273,7911,1000,1807,2327,1367,1354,0,55,337
2023-12-14 18:44:29,8218,8273,8025,990,1803,2270,1363,1543,0,56,193
2023-12-14 18:34:39,8267,8273,8096,990,1803,2266,1365,1617,0,55,170
2023-12-14 18:25:09,8341,8273,8156,979,1798,2285,1368,1669,0,57,185
2023-12-14 18:15:09,8345,8273,8298,980,1791,2303,1365,1802,0,58,47
2023-12-14 18:05:09,8351,8273,8318,992,1783,2276,1363,1847,0,58,33
2023-12-14 17:55:19,8352,8322,8335,1043,1771,2245,1357,1861,0,58,18
2023-12-14 17:45:29,8356,8322,8321,1044,1772,2250,1350,1848,0,57,35
2023-12-14 17:35:39,8413,8322,8282,1044,1779,2247,1354,1801,0,57,131
2023-12-14 17:26:09,8351,8322,8201,1004,1784,2241,1353,1762,0,57,150
2023-12-14 17:16:09,8303,8322,8073,989,1778,2169,1352,1727,0,59,229
2023-12-14 17:06:09,8259,8322,7853,975,1765,2006,1357,1692,0,58,406
2023-12-14 16:56:19,8209,8076,7825,977,1765,1935,1366,1718,-1,57,384
2023-12-14 16:46:29,8114,8076,7824,967,1760,1905,1366,1764,0,58,289
2023-12-14 16:36:39,8124,8076,7874,979,1757,1922,1364,1795,0,57,250
2023-12-14 16:27:09,8081,8076,7776,980,1761,1965,1352,1661,1,57,305
2023-12-14 16:17:09,7994,8076,7670,967,1757,1935,1336,1615,3,57,324
2023-12-14 16:07:09,7940,8076,7731,955,1759,1848,1325,1781,6,57,209
2023-12-14 15:57:19,7956,7963,7995,973,1760,1995,1340,1859,11,58,-39
2023-12-14 15:47:29,7957,7963,8033,959,1755,2014,1341,1882,25,57,-76
2023-12-14 15:37:39,7976,7963,7978,960,1757,2013,1334,1827,30,56,-3
2023-12-14 15:28:09,7966,7963,7971,969,1753,2077,1340,1742,34,57,-5
2023-12-14 15:18:09,7957,7963,7800,967,1752,2029,1336,1618,41,57,157
2023-12-14 15:08:09,7967,7963,7657,996,1749,1970,1334,1504,47,56,310
2023-12-14 14:58:19,7928,7985,7717,1059,1750,2032,1322,1440,59,56,211
2023-12-14 14:48:29,7884,7985,7719,1072,1745,2040,1314,1420,72,56,165
2023-12-14 14:38:39,7997,7985,7709,1073,1745,2051,1312,1385,88,55,288
2023-12-14 14:29:09,7994,7985,7683,1064,1740,2040,1311,1378,94,56,311
2023-12-14 14:19:09,8016,7985,7700,1060,1734,2004,1309,1429,112,53,316
2023-12-14 14:09:09,8019,7985,7645,1076,1735,2042,1309,1309,119,54,373
2023-12-14 13:59:19,8030,8067,7554,1053,1737,1996,1311,1283,120,53,476
2023-12-14 13:49:29,8106,8067,7530,1076,1737,1910,1306,1314,131,55,577
2023-12-14 13:39:39,8061,8067,7445,1076,1738,1927,1309,1229,111,55,616
2023-12-14 13:30:09,8014,8067,7320,1070,1731,1918,1312,1118,115,56,694
2023-12-14 13:20:09,8078,8067,7299,1080,1731,1928,1328,1059,118,55,779
2023-12-14 13:10:09,8072,8067,7287,1084,1728,1934,1356,1008,121,55,786
2023-12-14 13:00:19,8090,8067,7297,1071,1727,2004,1355,961,124,55,794
2023-12-14 12:50:29,8035,8014,7325,1083,1744,2031,1358,927,128,55,709
2023-12-14 12:40:39,8025,8014,7244,1091,1740,2050,1352,819,138,56,781
2023-12-14 12:31:09,7972,8014,7218,1089,1745,2049,1357,771,152,55,754
2023-12-14 12:21:09,8038,8014,7277,1100,1738,2076,1355,789,164,55,761
2023-12-14 12:11:09,8003,8014,7260,1098,1740,2062,1357,789,160,54,743
2023-12-14 12:01:19,7974,8014,7192,1087,1747,2046,1357,738,162,56,782
2023-12-14 11:51:29,8005,8048,7216,1074,1747,2120,1359,701,161,55,789
2023-12-14 11:41:39,8061,8048,7212,1079,1744,2126,1369,700,139,54,848
2023-12-14 11:32:09,7965,8048,7174,1077,1742,2123,1372,661,144,55,791
2023-12-14 11:22:09,8111,8048,7158,1074,1742,2137,1387,637,125,54,953
2023-12-14 11:12:09,8121,8048,7158,1075,1736,2140,1392,649,111,55,962
2023-12-14 11:02:19,8081,8048,7362,1077,1743,2320,1389,669,110,55,719
2023-12-14 10:52:29,8178,8225,7370,1070,1740,2322,1390,693,99,55,808
2023-12-14 10:42:39,8211,8225,7373,1072,1744,2324,1385,702,92,54,838
2023-12-14 10:33:09,8168,8225,7422,1074,1751,2327,1390,740,85,56,746
2023-12-14 10:23:09,8242,8225,7441,1071,1744,2337,1390,760,83,56,801
2023-12-14 10:13:09,8219,8225,7406,1073,1743,2329,1390,744,73,55,813
2023-12-14 10:03:19,8253,8225,7422,1071,1741,2349,1388,751,69,54,831
2023-12-14 09:53:29,8310,8292,7458,1070,1744,2389,1387,743,68,57,852
2023-12-14 09:43:39,8322,8292,7466,1071,1743,2402,1392,735,66,56,857
2023-12-14 09:34:09,8233,8292,7436,1068,1748,2375,1387,740,61,57,798
2023-12-14 09:24:09,8296,8292,7444,1069,1746,2388,1393,737,54,58,851
2023-12-14 09:14:09,8286,8292,7454,1074,1750,2377,1395,755,48,56,832
2023-12-14 09:04:19,8275,8292,7459,1081,1750,2384,1394,752,43,55,816
2023-12-14 08:54:29,8231,8075,7521,1108,1745,2454,1398,736,31,47,710
2023-12-14 08:44:39,8209,8075,7481,1098,1751,2446,1398,707,23,59,728
2023-12-14 08:35:09,8101,8075,7431,1085,1750,2398,1398,724,17,59,670
2023-12-14 08:25:09,8083,8075,7405,1075,1749,2390,1397,724,13,58,678
2023-12-14 08:15:09,7983,8075,7366,1063,1748,2322,1403,761,9,59,617
2023-12-14 08:05:19,7881,8075,7223,1041,1742,2211,1398,768,1,59,658
2023-12-14 07:55:29,7795,7520,7338,1080,1749,2266,1396,786,0,58,457
2023-12-14 07:45:39,7639,7520,7225,1076,1752,2179,1394,766,0,59,414
2023-12-14 07:36:09,7623,7520,7223,1079,1740,2146,1398,804,-1,56,400
2023-12-14 07:26:09,7525,7520,7225,1068,1747,2152,1395,804,-1,57,301
2023-12-14 07:16:09,7428,7520,7206,1071,1742,2148,1396,794,-1,55,222
2023-12-14 07:06:19,7213,7520,7078,1044,1743,2036,1396,803,-1,57,135
2023-12-14 06:56:29,7048,6695,6911,1085,1735,1815,1397,823,-1,57,137
2023-12-14 06:46:39,6911,6695,6944,1078,1734,1809,1399,870,-1,56,-34
2023-12-14 06:37:09,6718,6695,6855,1048,1729,1762,1396,866,-1,55,-137
2023-12-14 06:27:09,6650,6695,6809,1039,1724,1755,1397,840,-1,55,-160
2023-12-14 06:17:09,6519,6695,6760,1035,1732,1689,1399,850,-1,55,-241
2023-12-14 06:07:19,6481,6695,6770,1042,1735,1681,1393,859,-1,55,-289
2023-12-14 05:57:29,6312,6131,6837,1065,1701,1756,1391,874,-1,52,-525
2023-12-14 05:47:39,6190,6131,6887,1071,1699,1760,1395,911,-1,53,-697
2023-12-14 05:38:09,6196,6131,6818,1064,1705,1731,1395,875,-1,50,-622
2023-12-14 05:28:09,6120,6131,6783,1045,1692,1712,1395,885,-1,55,-663
2023-12-14 05:18:09,6092,6131,6704,1032,1677,1669,1399,874,-1,55,-612
2023-12-14 05:08:19,5993,6131,6657,1024,1669,1645,1395,871,-1,55,-664
2023-12-14 04:58:29,5968,5894,6753,1054,1689,1704,1396,857,-1,54,-785
2023-12-14 04:48:39,5862,5894,6795,1066,1696,1733,1399,847,-1,55,-933
2023-12-14 04:39:09,5901,5894,6771,1067,1686,1758,1396,810,-1,54,-870
2023-12-14 04:29:09,5964,5894,6744,1065,1706,1754,1399,767,-1,54,-780
2023-12-14 04:19:09,5903,5894,6721,1073,1710,1753,1398,736,-1,54,-818
2023-12-14 04:09:19,5850,5894,6713,1071,1707,1759,1396,729,-1,53,-863
2023-12-14 03:59:29,5900,5856,6686,1071,1702,1753,1399,710,-1,51,-786
2023-12-14 03:49:39,5816,5856,6665,1069,1703,1748,1396,699,-1,52,-850
2023-12-14 03:40:09,5894,5856,6681,1072,1703,1750,1395,711,-1,52,-787
2023-12-14 03:30:09,5882,5856,6664,1069,1698,1749,1397,701,-1,50,-782
2023-12-14 03:20:09,5858,5856,6689,1075,1707,1751,1393,715,-1,49,-830
2023-12-14 03:10:19,5789,5856,6712,1073,1704,1738,1394,753,-1,50,-923
2023-12-14 03:00:29,5846,5856,6757,1077,1700,1760,1393,779,-1,49,-910
2023-12-14 02:50:39,5817,5887,6764,1071,1697,1750,1392,808,-1,48,-948
2023-12-14 02:41:09,5887,5887,6772,1073,1704,1752,1391,808,-1,46,-885
2023-12-14 02:31:09,5907,5887,6808,1072,1707,1751,1392,841,-1,46,-901
2023-12-14 02:21:09,5879,5887,6791,1076,1702,1734,1392,842,-1,46,-913
2023-12-14 02:11:19,5844,5887,6829,1085,1703,1745,1395,856,-1,45,-985
2023-12-14 02:01:29,5915,5887,6847,1081,1704,1732,1393,895,-1,45,-932
2023-12-14 01:51:39,5929,5996,6898,1073,1705,1728,1392,954,-1,47,-969
2023-12-14 01:42:09,5967,5996,6969,1074,1704,1735,1388,1024,-1,46,-1002
2023-12-14 01:32:09,5987,5996,6997,1066,1705,1737,1383,1059,-1,47,-1009
2023-12-14 01:22:09,6017,5996,7050,1070,1704,1730,1385,1116,-1,46,-1033
2023-12-14 01:12:19,6009,5996,7073,1075,1702,1733,1383,1135,-1,47,-1063
2023-12-14 01:02:29,6082,5996,7132,1094,1710,1728,1380,1177,-1,45,-1049
2023-12-14 00:52:39,6041,6203,7114,1078,1722,1684,1387,1199,-1,45,-1073
2023-12-14 00:43:09,6187,6203,7150,1075,1719,1695,1388,1228,-1,45,-962
2023-12-14 00:33:09,6212,6203,7219,1080,1721,1708,1385,1281,-1,45,-1008
2023-12-14 00:23:09,6248,6203,7245,1082,1729,1696,1384,1312,-1,44,-996
2023-12-14 00:13:19,6258,6203,7236,1078,1724,1708,1383,1303,-1,41,-978
2023-12-14 00:03:29,6310,6203,7287,1090,1737,1716,1380,1324,-1,42,-977
2023-12-13 23:53:39,6382,6519,7581,1075,1733,1994,1381,1358,-1,41,-1200
2023-12-13 23:44:09,6398,6519,7610,1070,1735,1999,1383,1382,-1,42,-1213
2023-12-13 23:34:09,6531,6519,7671,1076,1731,2027,1379,1415,-1,42,-1140
2023-12-13 23:24:09,6541,6519,7681,1074,1736,2001,1383,1446,-1,42,-1140
2023-12-13 23:14:19,6662,6519,7727,1081,1729,2005,1386,1484,-1,43,-1065
2023-12-13 23:04:29,6732,6519,7778,1083,1740,2019,1380,1515,-1,42,-1046
2023-12-13 22:54:39,6810,7020,7924,1075,1732,2102,1384,1588,-1,43,-1113
2023-12-13 22:45:09,6807,7020,7971,1082,1734,2092,1382,1640,-1,43,-1164
2023-12-13 22:35:09,6997,7020,8046,1081,1742,2109,1379,1695,-1,43,-1049
2023-12-13 22:25:09,7099,7020,8129,1087,1741,2107,1383,1771,-1,42,-1030
2023-12-13 22:15:19,7167,7020,8193,1093,1746,2083,1383,1848,-1,42,-1026
2023-12-13 22:05:29,7227,7020,8269,1089,1743,2100,1383,1913,-1,42,-1043
2023-12-13 21:55:39,7427,7651,8328,1073,1744,2105,1383,1981,-1,42,-901
2023-12-13 21:46:09,7527,7651,8344,1091,1745,2098,1384,1985,-1,42,-817
2023-12-13 21:36:09,7616,7651,8407,1082,1745,2126,1383,2029,-1,43,-791
2023-12-13 21:26:09,7723,7651,8477,1087,1748,2119,1382,2098,-1,43,-754
2023-12-13 21:16:19,7783,7651,8539,1095,1752,2147,1383,2119,-1,42,-756
2023-12-13 21:06:29,7791,7651,8544,1101,1750,2163,1379,2108,-1,41,-753
2023-12-13 20:56:39,7979,8052,8498,1082,1744,2185,1383,2064,-1,41,-520
2023-12-13 20:47:09,7902,8052,8480,1087,1747,2188,1377,2042,-1,41,-578
2023-12-13 20:37:09,8005,8052,8579,1111,1749,2242,1380,2058,-1,41,-575
2023-12-13 20:27:09,8100,8052,8579,1109,1748,2247,1380,2054,-1,43,-479
2023-12-13 20:17:19,8097,8052,8623,1107,1750,2264,1384,2078,-1,42,-526
2023-12-13 20:07:29,8145,8052,8639,1102,1752,2282,1377,2086,-1,42,-494
2023-12-13 19:57:39,8227,8244,8440,1083,1745,2052,1375,2145,-1,40,-213
2023-12-13 19:48:09,8204,8244,8463,1081,1751,2044,1383,2165,-1,40,-259
2023-12-13 19:38:09,8179,8244,8506,1084,1739,2040,1380,2222,-1,42,-327
2023-12-13 19:28:09,8266,8244,8528,1083,1747,2048,1379,2228,-1,42,-262
2023-12-13 19:18:19,8270,8244,8528,1076,1736,2077,1384,2213,-1,43,-258
2023-12-13 19:08:29,8199,8244,8477,1071,1740,2056,1377,2191,-1,43,-278
2023-12-13 18:58:39,8317,8334,8469,1040,1736,2040,1381,2231,-1,42,-152
2023-12-13 18:49:09,8309,8334,8504,1026,1746,2038,1384,2268,-1,43,-195
2023-12-13 18:39:09,8331,8334,8510,1028,1740,2047,1384,2271,-1,42,-178
2023-12-13 18:29:09,8358,8334,8489,1025,1742,2056,1376,2247,-1,43,-131
2023-12-13 18:19:19,8373,8334,8495,1024,1743,2066,1375,2244,-1,44,-122
2023-12-13 18:09:29,8313,8334,8419,989,1737,2061,1376,2213,-1,44,-107
2023-12-13 17:59:39,8371,8412,8407,988,1736,2056,1371,2212,-1,45,-36
2023-12-13 17:50:09,8387,8412,8212,977,1737,1890,1370,2194,-1,45,175
2023-12-13 17:40:09,8464,8412,8263,980,1734,1913,1375,2216,-1,44,201
2023-12-13 17:30:09,8416,8412,8279,981,1739,1896,1368,2252,-1,43,137
2023-12-13 17:20:19,8419,8412,8258,981,1737,1890,1368,2239,-1,44,161
2023-12-13 17:10:29,8360,8412,8214,982,1742,1828,1372,2246,-1,44,146
2023-12-13 17:00:39,8386,8412,8257,1009,1735,1852,1370,2240,-1,44,130
2023-12-13 16:51:09,8291,8225,8203,993,1741,1822,1373,2225,-1,44,88
2023-12-13 16:41:09,8260,8225,8182,983,1735,1790,1372,2261,-1,43,78
2023-12-13 16:31:09,8267,8225,8215,991,1744,1793,1366,2278,0,44,52
2023-12-13 16:21:19,8206,8225,8205,983,1736,1793,1368,2279,1,44,1
2023-12-13 16:11:29,8146,8225,8264,998,1735,1847,1370,2267,3,44,-118
2023-12-13 16:01:39,8152,8225,8211,1050,1754,1752,1367,2238,6,45,-59
2023-12-13 15:52:09,8115,8125,8342,1081,1755,1831,1367,2254,9,44,-227
2023-12-13 15:42:09,8099,8125,8337,1084,1802,1821,1350,2220,17,44,-238
2023-12-13 15:32:09,8152,8125,8257,1082,1801,1783,1344,2184,20,43,-105
2023-12-13 15:22:19,8154,8125,8249,1085,1805,1813,1349,2126,30,42,-95
2023-12-13 15:12:29,8070,8125,8179,1078,1810,1821,1343,2048,37,42,-109
2023-12-13 15:02:39,8070,8125,8053,1044,1806,1768,1346,2001,50,38,17
2023-12-13 14:53:09,8088,8182,8109,1035,1800,1864,1347,1962,55,39,-22
2023-12-13 14:43:09,8169,8182,8099,1038,1794,1849,1341,1975,63,39,70
2023-12-13 14:33:09,8199,8182,8112,1040,1798,1856,1347,1964,69,38,87
2023-12-13 14:23:19,8219,8182,8111,1065,1792,1895,1342,1903,78,37,108
2023-12-13 14:13:29,8277,8182,8092,1056,1788,1924,1340,1871,76,36,185
2023-12-13 14:03:39,8193,8182,7993,1046,1789,1841,1365,1827,88,36,200
2023-12-13 13:54:09,8245,8301,7827,1050,1789,1732,1383,1730,107,36,418
2023-12-13 13:44:09,8303,8301,7891,1072,1793,1867,1381,1630,114,35,412
2023-12-13 13:34:09,8285,8301,7726,1086,1795,1873,1385,1438,115,33,559
2023-12-13 13:24:19,8215,8301,7593,1099,1787,1801,1379,1375,117,31,622
2023-12-13 13:14:29,8355,8301,7478,1088,1796,1726,1374,1346,117,31,877
2023-12-13 13:04:39,8261,8301,7519,1090,1795,1774,1358,1341,120,40,742
2023-12-13 12:55:09,8264,8252,7548,1100,1804,1854,1351,1278,120,41,716
2023-12-13 12:45:10,8276,8252,7506,1091,1802,1844,1349,1254,126,40,770
2023-12-13 12:35:09,8306,8252,7469,1093,1803,1841,1346,1206,139,40,838
2023-12-13 12:25:19,8244,8252,7471,1091,1806,1838,1353,1198,142,42,774
2023-12-13 12:15:29,8262,8252,7447,1099,1798,1855,1343,1168,143,40,815
2023-12-13 12:05:39,8233,8252,7449,1098,1802,1855,1351,1147,155,40,784
2023-12-13 11:56:09,8317,8319,7402,1089,1794,1840,1351,1136,149,42,915
2023-12-13 11:46:09,8310,8319,7389,1096,1790,1838,1381,1107,136,40,921
2023-12-13 11:36:09,8345,8319,7470,1114,1795,1899,1383,1097,141,39,876
2023-12-13 11:26:19,8345,8319,7390,1113,1794,1875,1383,1047,133,40,956
2023-12-13 11:16:29,8254,8319,7363,1112,1794,1873,1386,1007,147,40,891
2023-12-13 11:06:39,8336,8319,7384,1105,1793,1932,1379,1007,121,40,951
2023-12-13 10:56:09,8383,8470,7454,1098,1793,2044,1373,995,109,42,929
2023-12-13 10:46:09,8462,8470,7445,1114,1795,2066,1355,970,104,41,1017
2023-12-13 10:36:10,8477,8470,7510,1115,1796,2169,1348,944,98,42,967
2023-12-13 10:26:20,8527,8470,7414,1111,1793,2084,1344,935,105,41,1113
2023-12-13 10:16:30,8549,8470,7454,1115,1802,2096,1345,955,98,42,1095
2023-12-13 10:06:09,8547,8470,7418,1114,1801,2058,1344,942,116,43,1129
2023-12-13 09:56:09,8469,8443,7323,1102,1802,2060,1339,871,106,43,1146
2023-12-13 09:46:09,8427,8443,7206,1099,1800,2055,1341,790,78,43,1221
2023-12-13 09:36:03,8422,8443,7145,1100,1799,2055,1345,724,78,43,1278
2023-12-13 09:25:22,8417,8443,7084,1101,1798,2059,1348,657,78,42,1334
2023-12-13 09:15:32,8451,8443,7014,1098,1797,2066,1342,599,70,42,1437
